Date,Name,Meet Type,Sanction Number,State,Website
08/27/2022,East Coast Open,Local,FL-2022-10,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120194
08/21/2022,Perth Power Series,Local,AUS-2022-09,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120182
08/21/2022,Ronnie Burnett Memorial Meet,Local,AK-2022-07,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=120189
08/20/2022,Masters Brawl,Local,MN-2022-06,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=120177
08/20/2022,Wolf Open,Local,WI-2022-16,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120178
08/20/2022,Buffalo Bayou Bash,Local,TX-2022-38,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120179
08/20/2022,Mighty Mick's Classic,Local,PA-2022-11,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120180
08/20/2022,Dennis Gleason Memorial,Local,CT-2022-05,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=120183
08/13/2022,Kilos for Veterans,Local,WY-2022-03,Wyoming,https://usapl.liftingdatabase.com/competitions-view?id=120168
08/13/2022,TruBorn Knockout,Local,GA-2022-09,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=120169
08/13/2022,Lioness Arise,Local,NC-2022-07,North Carolina,https://usapl.liftingdatabase.com/competitions-view?id=120170
08/13/2022,Ozark Mountain Classic,Local,MO-2022-07,Missouri,https://usapl.liftingdatabase.com/competitions-view?id=120172
08/13/2022,Central Florida Open,Local,FL-2022-08,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120174
08/13/2022,War at the Workshop,Local,NY-2022-18,New York,https://usapl.liftingdatabase.com/competitions-view?id=120176
08/13/2022,Strength Culture Cup 1,Local,AUS-2022-08,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120181
08/06/2022,Virginia Novice Open #2,Local,VA-2022-04,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=120163
08/06/2022,Obtain Strength Open,Local,OK-2022-03,Oklahoma,https://usapl.liftingdatabase.com/competitions-view?id=120167
08/06/2022,Summer Showdown,Local,PA-2022-16,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120171
07/30/2022,New York Rookie Meet,Local,NY-2022-13,New York,https://usapl.liftingdatabase.com/competitions-view?id=120157
07/30/2022,Maine Event: Summer Showdown,Local,ME-2022-03,Maine,https://usapl.liftingdatabase.com/competitions-view?id=120158
07/30/2022,Cambridge Summer Smash,Local,MA-2022-09,Massachusetts,https://usapl.liftingdatabase.com/competitions-view?id=120159
07/30/2022,Atlanta Open,Local,GA-2022-04,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=120162
07/23/2022,Virginia River City Rampage,Local,VA-2022-12,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=120150
07/23/2022,Barbells and Barbecue,Local,IL-2022-03,Illinois,https://usapl.liftingdatabase.com/competitions-view?id=120151
07/23/2022,DC Barbell Club Pro Invitational,Local,PA-2022-10,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120152
07/23/2022,Rocky Mountain State Games,Local,CO-2022-09,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=120153
07/23/2022,Bay Area Barbell Summer Sideshow,Local,CA-2022-15,California,https://usapl.liftingdatabase.com/competitions-view?id=120154
07/23/2022,South Texas Showdown,Local,TX-2022-34,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120155
07/23/2022,Gameday Summer Solstice,Local,TX-2022-39,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120156
07/23/2022,Iron Sight Classic,Local,TX-2022-33,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120160
07/16/2022,Utah Power Trip,Local,UT-2022-02,Utah,https://usapl.liftingdatabase.com/competitions-view?id=120143
07/16/2022,Odyssey Barbell Summer Open,Local,NH-2022-03,New Hampshire,https://usapl.liftingdatabase.com/competitions-view?id=120144
07/16/2022,2nd Annual Barbell and Brine Summer Classic,Local,NY-2022-04,New York,https://usapl.liftingdatabase.com/competitions-view?id=120145
07/16/2022,Mecca Gym Iron Inferno,Local,ID-2022-02,Idaho,https://usapl.liftingdatabase.com/competitions-view?id=120146
07/16/2022,Palmetto Classic,Local,SC-2022-03,South Carolina,https://usapl.liftingdatabase.com/competitions-view?id=120147
07/16/2022,Gold Coast Classic,Local,AUS-2022-05,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120173
07/10/2022,Indiana eclipse Classic,Local,IN-2022-01,Indiana,https://usapl.liftingdatabase.com/competitions-view?id=120139
07/09/2022,Limitless Open,Local,WI-2022-11,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120132
07/09/2022,Lake Superior Clash,Local,MN-2022-11,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=120133
07/09/2022,Raw Strength Summer Showdown,Local,MI-2022-05,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=120134
07/09/2022,Viking Summer Raid,Local,WV-2022-02,West Virginia,https://usapl.liftingdatabase.com/competitions-view?id=120140
06/25/2022,Summer Classic,Local,LA-2022-09,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=120122
06/25/2022,Festival of Steel,Local,WA-2022-04,Washington,https://usapl.liftingdatabase.com/competitions-view?id=120123
06/25/2022,Philly Gritty Face-Off,Local,PA-2022-08,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120124
06/25/2022,Summer Power Fest,Local,TX-2022-22,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120126
06/25/2022,King of Kilos Raw Open,Local,MN-2022-10,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=120127
06/25/2022,Risk Barbell Summer Smash,Local,KS-2022-02,Kansas,https://usapl.liftingdatabase.com/competitions-view?id=120128
06/25/2022,Pittsburgh Summer Classic,Local,PA-2022-22,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120129
06/25/2022,Legacy Series #1,Local,MO-2022-05,Missouri,https://usapl.liftingdatabase.com/competitions-view?id=120130
06/18/2022,Bad Dog Barbell Classic,Local,OH-2022-10,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=120115
06/18/2022,Grand Slam Rookie Teen and Junior Classic,Local,CA-2022-14,California,https://usapl.liftingdatabase.com/competitions-view?id=120116
06/18/2022,Badger Open,Local,WI-2022-17,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120117
06/18/2022,West Florida Open,Local,FL-2022-07,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120118
06/18/2022,The Strength Fortress 5th Birthday Bash,Local,AUS-2022-06,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120136
06/04/2022,Virginia Battle at the Beach,Local,VA-2022-10,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=120109
06/04/2022,Big Queen Energy 1.0,Local,AUS-2022-03,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120120
05/28/2022,Philadelphia Freedom Championship,Local,PA-2022-07,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120101
05/28/2022,Ohio Open,Local,OH-2022-04,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=120104
05/28/2022,StrengthBuilt Rookie Meet,Local,TX-2022-25,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120108
05/22/2022,Chicagoland Open,Local,IL-2022-04,Illinois,https://usapl.liftingdatabase.com/competitions-view?id=120096
05/21/2022,Big Rapids Brawl,Local,MI-2022-04,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=120091
05/21/2022,Meet Me at the Bar,Local,TX-2022-09,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120092
05/21/2022,Compound Open,Local,CA-2022-07,California,https://usapl.liftingdatabase.com/competitions-view?id=120095
05/21/2022,Pueblo Powerlifting Home of Heroes,Local,CO-2022-07,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=120099
05/21/2022,Savannah Showdown,Local,GA-2022-05,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=120100
05/14/2022,SBWC Spring HS Classic,Local,NY-2022-19,New York,https://usapl.liftingdatabase.com/competitions-view?id=120087
05/14/2022,Tampa Showdown,Local,FL-2022-07,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120089
05/14/2022,Avia Performance Throwdown,Local,AU-2022-01,Australia,https://usapl.liftingdatabase.com/competitions-view?id=120106
05/08/2022,Ragin' Cajun Senior Farewell,Local,LA-2022-07,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=120082
05/07/2022,East Texas Open,Local,TX-2022-10,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120077
05/07/2022,Ladies of Steel,Local,SC-2022-06,South Carolina,https://usapl.liftingdatabase.com/competitions-view?id=120078
05/07/2022,Spring Siege,Local,OH-2022-09,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=120079
05/07/2022,Branch Warren Classic,Local,CO-2022-03,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=120080
05/07/2022,Adelante Classic,Local,NJ-2022-03,New Jersey,https://usapl.liftingdatabase.com/competitions-view?id=120081
05/07/2022,Mayhem Open,Local,WI-2022-10,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120084
05/01/2022,PowerMania MMXXII,Local,OH-2022-02,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=120073
04/30/2022,Michigan Ladies of Iron,Local,MI-2022-02,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=120064
04/30/2022,Squats and  Science Spring Fling,Local,NY-2022-14,New York,https://usapl.liftingdatabase.com/competitions-view?id=120066
04/30/2022,Texas Ladies of Iron,Local,TX-2022-07,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120067
04/30/2022,California Ladies of Iron,Local,CA-2022-03,California,https://usapl.liftingdatabase.com/competitions-view?id=120069
04/30/2022,Georgia Ladies of Iron,Local,GA-2022-03,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=120070
04/30/2022,Connecticut Ladies of Iron,Local,CT-2022-03,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=120071
04/30/2022,Ohio Ladies of Iron,Local,OH-2022-01,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=120072
04/30/2022,Missouri Ladies of Iron,Local,MO-2022-02,Missouri,https://usapl.liftingdatabase.com/competitions-view?id=120074
04/30/2022,Rise of the Kilonator,Local,CP-2022-02,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=120075
04/30/2022,Honolulu Night Lift,Local,HI-2022-02,Hawaii,https://usapl.liftingdatabase.com/competitions-view?id=120085
04/30/2022,United Ladies of iron,Local,WA-2022-02,Washington,https://usapl.liftingdatabase.com/competitions-view?id=120086
04/30/2022,New York Ladies of Iron,Local,NY-2022-01,New York,https://usapl.liftingdatabase.com/competitions-view?id=120052
04/30/2022,Wyoming Open,Local,WY-2022-02,Wyoming,https://usapl.liftingdatabase.com/competitions-view?id=120054
04/30/2022,Wisconsin Ladies of Iron,Local,WI-2022-03,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120055
04/30/2022,2nd Annual Heart of Texas,Local,TX-2022-08,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120056
04/30/2022,Bench Qualifier,Local,SD-2022-03,South Dakota,https://usapl.liftingdatabase.com/competitions-view?id=120057
04/30/2022,Washington Ladies of Iron,Local,WA-2022-03,Washington,https://usapl.liftingdatabase.com/competitions-view?id=120058
04/30/2022,Iron Triathlon,Local,TX-2022-05,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120059
04/30/2022,Wooder Ice Classic,Local,PA-2022-06,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120060
04/30/2022,Minnesota Ladies of Iron,Local,MN-2022-05,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=120061
04/30/2022,Maryland Ladies of Iron,Local,MND-2022-03,Maryland,https://usapl.liftingdatabase.com/competitions-view?id=120063
04/23/2022,Rough Rider Showdown,Local,AZ-2022-03,Arizona,https://usapl.liftingdatabase.com/competitions-view?id=120065
04/23/2022,Badger Classic,Local,WI-2022-07,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120039
04/23/2022,Empire Classic,Local,WA-2022-01,Washington,https://usapl.liftingdatabase.com/competitions-view?id=120041
04/23/2022,Cenla Open and Masters RAW Power Wars,Local,LA-2022-08,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=120042
04/23/2022,AAO Spring Rumbling,Local,CA-2022-13,California,https://usapl.liftingdatabase.com/competitions-view?id=120047
04/16/2022,Crystal Coast Classic,Local,NC-2022-04,North Carolina,https://usapl.liftingdatabase.com/competitions-view?id=120036
04/16/2022,WARCAT's Iron Initiative II,Local,CA-2022-02,California,https://usapl.liftingdatabase.com/competitions-view?id=120037
04/16/2022,Quickie Qualifier,Local,PA-2022-18,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120038
04/16/2022,6th Annual USA Powerlifting Capital City Barbell Championships,Local,FL-2022-04,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120046
04/16/2022,Georgia Highschool State Championship,Local,GA-2022-06,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=120050
04/10/2022,Mill City Classic,Local,MA-2022-08,Massachusetts,https://usapl.liftingdatabase.com/competitions-view?id=120033
04/09/2022,SBWC Box of Rats Invitational III,Local,NY-2022-15,New York,https://usapl.liftingdatabase.com/competitions-view?id=120026
04/09/2022,KC Metro Rookie/Novice Showdown,Local,MO-2022-04,Missouri,https://usapl.liftingdatabase.com/competitions-view?id=120027
04/09/2022,P3 Grand Prix,Local,TX-2022-19,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120028
04/09/2022,Wild Hog Throwdown,Local,AR-2022-01,Arkansas,https://usapl.liftingdatabase.com/competitions-view?id=120029
04/09/2022,Upstate Classic,Local,SC-2022-08,South Carolina,https://usapl.liftingdatabase.com/competitions-view?id=120030
04/09/2022,SoCal Showdown,Local,CA-2022-06,California,https://usapl.liftingdatabase.com/competitions-view?id=120034
04/09/2022,Pittsburgh Spring Classic,Local,PA-2022-17,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120035
04/03/2022,Got 'Em Mustache Classic,Local,NY-2022-08,New York,https://usapl.liftingdatabase.com/competitions-view?id=120022
04/02/2022,Virginia Novice Open #3,Local,VA-2022-11,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=120021
04/02/2022,PF Series 1,Local,WI-2022-04,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120024
04/02/2022,All Bets are Off Last Chance Qualifier,Local,TN-2022-02,Tennessee,https://usapl.liftingdatabase.com/competitions-view?id=120025
04/02/2022,Madness Open,Local,WI-2022-10,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=120051
04/02/2022,Gameday Barbell Open,Local,TX-2022-18,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120053
03/26/2022,DCF End Game,Local,PA-2022-05,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=120007
03/26/2022,Rosie the Riveter Women's Championship,Local,FL-2022-05,Florida,https://usapl.liftingdatabase.com/competitions-view?id=120011
03/26/2022,Top Crop Open,Local,KS-2022-01,Kansas,https://usapl.liftingdatabase.com/competitions-view?id=120013
03/26/2022,Sandoval Strength Systems Rookie Meet,Local,TX-2022-23,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120014
03/20/2022,Cajun Prep Closed Qualifier,Local,LA-2022-10,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=120002
03/20/2022,Whippany Athletic Masters of Power,Local,NJ-2022-8,New Jersey,https://usapl.liftingdatabase.com/competitions-view?id=120006
03/19/2022,Zephyrs Spring Classic,Local,OH-2022-08,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=120001
03/19/2022,Massachusetts Spring Classic,Local,MA-2022-05,Massachusetts,https://usapl.liftingdatabase.com/competitions-view?id=120005
03/19/2022,Battle on the Border,Local,NC-2022-02,North Carolina,https://usapl.liftingdatabase.com/competitions-view?id=120010
03/19/2022,Elevate Barbell Championship,Local,CO-2022-01,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=120018
03/19/2022,Capital City Classic,Local,TX-2022-03,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120023
03/19/2022,Boss of NorCal Winter Classic,Local,CA-2022-09,California,https://usapl.liftingdatabase.com/competitions-view?id=120031
03/13/2022,Iron Ice Novice Classic,Local,MN-2022-01,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=119996
03/12/2022,Capital City Classic,Local,LA-2022-04,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=119994
03/12/2022,TORISTRONG,Local,NY-2022-07,New York,https://usapl.liftingdatabase.com/competitions-view?id=119995
03/12/2022,Star City Showdown,Local,NE-2022-02,Nebraska,https://usapl.liftingdatabase.com/competitions-view?id=119998
03/12/2022,Winter Classic II,Local,AK-2022-01,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=120000
03/12/2022,TSS Houston Rookie Meet,Local,TX-2022-04,Texas,https://usapl.liftingdatabase.com/competitions-view?id=120020
03/05/2022,Virginia Winter Thaw,Local,VA-2022-07,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=119990
03/05/2022,CT Spring Classic,Local,CT-2022-02,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=119992
02/26/2022,Liberty Bell Classic,Local,PA-2022-04,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=119973
